call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
HPWB;6;PROMINENT ACE;MSNG;10;23;5;JP;2010-09-01;2015-12-01;JP-HPWB-P65553;;;28.7;;32.2;;28.7;TH1;HY1;ST1;BM1;
HPWG;7;ISUZUGAWA;MSNG;40;14;5;JP;2010-09-01;2015-12-01;JP-HPWG-I22200;;;28.0;;37.0;;15.7;TH1;HY1;ST1;BM1;
HPXB;5;MSC EMMA;MSNG;40;4;4;US;2010-09-01;2015-12-01;US-HPXB-M25000;;;;;44.0;;6.0;TH1;HY1;ST1;BM1;
HPYE;5;CARNIVAL LIBERTY;10;10;MSNG;4;US;2010-09-01;2015-12-01;US-HPYE-C65141;;;;;;28.0;;TH1;;;BM1;
HPYK;2;BERLIAN EKUATOR;MSNG;10;14;4;US;2010-09-01;2015-12-01;US-HPYK-B64523;;;;;32.0;;;TH1;;;BM1;
HPYT;9;UNIVERSAL GLORIA;MSNG;10;9;5;JP;2010-09-01;2015-12-01;JP-HPYT-U51624;;;26.9;;37.6;;3.0;TH1;HY1;ST1;BM1;
HPZA;8;NYK ARGUS;MSNG;10;4;5;JP;2008-09-01;2013-12-01;JP-HPZA-N26220;;;35.7;;45.3;;1.0;TH1;HY1;ST1;BM1;
HPZR;4;CAPITAINE COOK II (PANAMA);MSNG;10;9;4;AU;2005-09-01;2011-03-01;AU-HPZR-C13522;14.6;;15.1;;;15.0;7.0;TH1;HY1;ST1;BM1;
HZDD;15;AL ZOHAL 1;MSNG;10;9;4;GB;2008-09-01;2013-12-01;GB-HZDD-A42400;;;20.0;;;;;TH1;HY1;ST1;BM1;
HZGH;4;AL MOSHTAREE;MSNG;10;24;4;GB;2008-09-01;2013-12-01;GB-HZGH-A45236;16.5;;16.9;;;17.9;1.0;TH1;HY1;ST1;BM1;
HZGN;5;AL MAREEKH;MSNG;10;24;4;GB;2008-09-01;2013-12-01;GB-HZGN-A45620;;;18.0;;;;;TH1;HY1;ST1;BM1;
HZRX;9;SAUDI ABHA;MSNG;10;MSNG;4;US;2010-09-01;2015-12-01;US-HZRX-S31000;;;;;44.0;;;TH1;;ST1;BM1;
HZXH;4;AL-FAHD;MSNG;40;MSNG;MSNG;SA;2007-06-01;2012-12-01;SA-HZXH-A41300;;;11.0;;;;1.0;TH1;HY1;ST1;BM1;
HZZB;7;SAUDI DIRIYAH;11;10;23;4;US;2010-09-01;2015-12-01;US-HZZB-S33600;;;;;;;8.0;TH1;HY1;ST1;BM1;
HZZC;9;SAUDI HOFUF;11;10;23;4;US;2010-09-01;2015-12-01;US-HZZC-S31100;;;;;;;7.0;TH1;HY1;ST1;BM1;
HZZD;7;SAUDI TABUK;11;10;23;4;US;2010-09-01;2015-12-01;US-HZZD-S33120;;;;;;;9.0;TH1;HY1;ST1;BM1;
IBAI;1;WHITE SHARK;MSNG;40;1;MSNG;US;2006-06-01;2011-12-01;US-IBAI-W32620;;;;;;;;;;ST1;BM1;
IBCE;1;COSTA EUROPA;11;10;MSNG;4;US;2010-09-01;2015-12-01;US-IBCE-C23610;;;;;;;;;;;;
IBCF;3;COSTA MEDITERRANEA;MSNG;10;MSNG;4;US;2010-09-01;2015-12-01;US-IBCF-C23533;;;;;33.0;;;TH1;;;BM1;
IBDC;4;FOUR MOON;MSNG;MSNG;10;MSNG;US;2007-12-01;2013-06-01;US-IBDC-F65500;;;;;;;;;;;;
IBGF;4;BECRUX;11;10;13;4;AU;2008-09-01;2013-12-01;AU-IBGF-B26200;20.0;;20.0;;35.0;20.0;8.0;TH1;HY1;ST1;BM1;AN1
IBHD;2;COSTA CONCORDIA;MSNG;10;MSNG;4;US;2010-09-01;2015-12-01;US-IBHD-C23252;;;;;38.0;;;TH1;;;BM1;
IBLQ;1;COSTA ATLANTICA;11;10;MSNG;4;US;2010-09-01;2015-12-01;US-IBLQ-C23345;;;;;;;;;;;;
IBNN;2;AIDABLU;MSNG;10;MSNG;4;DE;2005-12-01;2011-03-01;DE-IBNN-A31400;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
IBNP;6;AIDAVITA;MSNG;10;MSNG;4;DE;2006-06-01;2011-09-01;DE-IBNP-A31300;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
IBNY;3;COSTA FORTUNA;10;10;MSNG;4;US;2010-09-01;2015-12-01;US-IBNY-C23163;;;30.0;;33.0;30.0;;TH1;HY1;;BM1;
IBPO;6;LT USODIMARE;MSNG;40;MSNG;4;US;2010-09-01;2015-12-01;US-IBPO-L32356;;;;;38.0;;11.0;TH1;HY1;ST1;BM1;
IBPW;2;DENEB PRIMA (ITALY);MSNG;10;18;4;AU;2006-12-01;2012-03-01;AU-IBPW-D51653;34.0;;34.0;;;34.0;4.0;TH1;HY1;ST1;BM1;
IBQQ;3;COSTA MAGICA;MSNG;10;6;4;US;2010-09-01;2015-12-01;US-IBQQ-C23522;;;;;;;;;;;;
IBSM;3;LT UNICA;MSNG;40;MSNG;MSNG;US;2008-09-01;2013-12-01;US-IBSM-L35200;;;;;;;;;;;BM1;
IBSP;2;ITAL UNIVERSO;MSNG;40;MSNG;4;US;2010-09-01;2015-12-01;US-IBSP-I34516;;;;;37.0;;11.0;TH1;HY1;ST1;BM1;
IBTA;6;LT GOING;MSNG;40;MSNG;4;US;2010-09-01;2015-12-01;US-IBTA-L32520;;;;;38.0;;11.0;TH1;HY1;ST1;BM1;
IBVL;2;SOUTHERN CROSS;11;10;4;4;NZ;2007-06-01;2012-09-01;NZ-IBVL-S36526;23.0;;23.0;;;;5.0;TH1;HY1;ST1;BM1;
IBWK;1;SOUTHERN MOANA (ITALY);MSNG;10;4;4;NZ;2006-12-01;2012-06-01;NZ-IBWK-S36553;22.0;;22.0;;25.0;22.0;5.0;TH1;HY1;ST1;BM1;
ICAZ;1;COSTA SERENA;11;10;MSNG;4;US;2010-09-01;2015-12-01;US-ICAZ-C23265;;;;;;;;;;;;
ICCV;2;CIELO D'AMERICA;MSNG;MSNG;4;MSNG;US;2007-12-01;2013-06-01;US-ICCV-C43562;;;;;;;;;;;;
ICES;1;ITAL LUNARE;MSNG;70;4;4;US;2010-09-01;2015-12-01;US-ICES-I34560;;;;;;;;;;;;
ICGU;1;COSTA LUMINOSA;11;10;MSNG;4;US;2010-09-01;2015-12-01;US-ICGU-C23455;;;;;;;;;;;;
ICRA;1;COSTA ALLEGRA;MSNG;10;MSNG;4;US;2010-09-01;2015-12-01;US-ICRA-C23426;;;;;;;;;;;;
IDDUK02;1;JAMES CLARK ROSS (AWS);9;10;25;0;GB;2008-09-01;2013-12-01;GB-IDDUK02-J52462;;;18.0;;;;;;;;BM1;
J7AV7;8;CAPITAINE COOK;11;10;9;4;AU;2008-09-01;2013-12-01;AU-J7AV7-C13522;15.0;;15.1;;;15.0;5.0;TH1;HY1;ST1;BM1;AN1
J7AW6;5;CAPITAINE WALLIS;11;10;4;4;NZ;2008-03-01;2013-06-01;NZ-J7AW6-C13542;22.0;;22.0;;32.0;22.0;;TH1;HY1;ST1;BM1;
J7AY3;1;ISLAND EXPRESS (VANUATU);MSNG;10;4;4;AU;2006-09-01;2011-12-01;AU-J7AY3-I24532;16.9;;17.1;;;17.3;;TH1;HY1;;BM1;
J8AZ2;6;TROPIC SUN;MSNG;40;9;4;US;2010-09-01;2015-12-01;US-J8AZ2-T61250;;;;;;;;TH1;;;BM1;
J8AZ3;4;TROPIC TIDE;11;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8AZ3-T61233;17.5;;17.5;;;;;TH1;;;BM1;
J8B2451;4;RODOLFO MATA (SAINT VINCENT AND THE GRENADINE;MSNG;10;18;4;AU;2005-12-01;2011-03-01;AU-J8B2451-R34153;;;;;;25.0;4.0;;;ST1;BM1;
J8B2592;2;CAPE MOR;11;10;1;4;IL;2007-12-01;2013-06-01;IL-J8B2592-C15600;31.0;;31.0;;43.5;31.0;10.0;TH1;HY1;ST1;BM1;AN1
J8B2914;4;PIETARI FROST;MSNG;10;24;4;GB;2008-03-01;2013-06-01;GB-J8B2914-P36162;;;;;;;;TH1;HY1;ST1;BM1;
J8B2915;4;PIETARI FLAME;MSNG;10;24;4;GB;2007-12-01;2013-06-01;GB-J8B2915-P36145;15.1;;15.5;;;15.7;7.5;TH1;HY1;ST1;BM1;
J8B3006;2;DUNIAZAD;MSNG;10;27;4;GB;2005-06-01;2010-12-01;GB-J8B3006-D52300;;;;;;;1.0;TH1;HY1;ST1;BM1;
J8B3315;2;FORTES;MSNG;10;9;4;DE;2006-06-01;2011-12-01;DE-J8B3315-F63200;15.0;;15.0;;;15.0;;TH1;HY1;ST1;BM1;
J8EW8;2;USTRINE;MSNG;70;9;4;HR;2007-03-01;2012-09-01;HR-J8EW8-U23650;;;8.0;;;;;TH1;;;BM1;
J8FD2;5;MOLAT;MSNG;40;1;4;HR;2007-03-01;2012-09-01;HR-J8FD2-M43000;;;25.0;;31.0;;8.0;TH1;HY1;ST1;BM1;
J8FF7;2;NIN;MSNG;40;1;4;HR;2007-03-01;2012-09-01;HR-J8FF7-N50000;;;19.0;;19.0;;6.0;TH1;;ST1;BM1;
J8FJ3;2;HVAR;MSNG;70;1;4;HR;2007-03-01;2012-09-01;HR-J8FJ3-H16000;;;9.0;;;;;TH1;;ST1;BM1;
J8NW;6;TROPIC OPAL;11;40;23;4;US;2010-09-01;2015-12-01;US-J8NW-T61214;;;;;12.0;5.0;;;;;BM1;
J8NX;6;TROPIC NIGHT;11;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8NX-T61252;;;;;;;;TH1;;;BM1;
J8NY;6;TROPIC JADE;11;40;23;4;US;2010-09-01;2015-12-01;US-J8NY-T61230;;;10.0;;;9.4;;TH1;HY1;;BM1;
J8NZ;6;TROPIC MIST;11;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8NZ-T61252;;;;;;;;TH1;;;BM1;
J8PB;6;TROPIC PALM;MSNG;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8PB-T61214;;;;;;;;TH1;;;BM1;
J8PD;6;TROPIC LURE;11;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8PD-T61246;;;19.0;;;;;TH1;HY1;;BM1;
J8PE3;4;TROPIC CARIB;11;40;9;4;US;2010-09-01;2015-12-01;US-J8PE3-T61261;;;21.0;;;;;TH1;;;BM1;
J8PE4;4;TROPIC UNITY;11;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8PE4-T61253;;;;;;;;;;;;
J8PR3;4;TROPIC DAWN;11;40;MSNG;4;US;2010-09-01;2015-12-01;US-J8PR3-T61235;;;;;;;;;;;;
J8TM6;14;REGENT ROSE;MSNG;10;9;4;GB;2008-06-01;2013-09-01;GB-J8TM6-R25362;;;16.0;;;;2.0;TH1;HY1;ST1;BM1;
JADY;23;CENTURY LEADER NO3;MSNG;10;23;5;JP;2010-09-01;2015-12-01;JP-JADY-C53643;;;27.2;;35.3;;8.8;TH1;HY1;ST1;BM1;
JBCN;18;CAPE MAY;MSNG;10;4;5;JP;2008-09-01;2013-12-01;JP-JBCN-C15000;;;28.0;;28.0;;28.0;TH1;HY1;ST1;BM1;
JBEL;17;PEGASUS DIAMOND;MSNG;10;23;5;JP;2008-09-01;2013-12-01;JP-JBEL-P22235;;;28.4;;35.4;;6.3;TH1;HY1;ST1;BM1;
JBGY;19;NIITAKA MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JBGY-N32560;;;23.6;;33.1;;14.4;TH1;HY1;ST1;BM1;
JBKB;20;SHINCHI MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JBKB-S52560;;;21.1;;27.4;;8.0;TH1;HY1;ST1;BM1;
JBLV;19;SOMA MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JBLV-S55600;;;21.0;;33.0;;7.0;TH1;HY1;ST1;BM1;
JBML;15;HARAMACHI MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JBML-H65256;;;24.2;;32.0;;8.1;TH1;HY1;ST1;BM1;
JBTQ;18;FUJI MARU;MSNG;10;MSNG;5;JP;2008-09-01;2013-12-01;JP-JBTQ-F25600;;;22.0;;42.0;;24.0;TH1;HY1;ST1;BM1;
JBWU;1;BAO FU;MSNG;10;1;5;JP;2006-06-01;2011-12-01;JP-JBWU-B10000;;;22.6;;40.0;;22.8;TH1;HY1;ST1;BM1;
JBZR;6;FUKUSHIMA MARU;10;OT;18;4;JP;2010-09-01;2015-12-01;JP-JBZR-F22556;7.5;;7.0;;12.5;5.0;4.2;TH1;;ST1;BM1;
JCBY;8;AOMORI MARU;MSNG;OT;18;5;JP;2010-09-01;2015-12-01;JP-JCBY-A56560;;;8.0;;11.0;;4.0;TH1;HY1;ST1;BM1;
JCCX;21;CHOFU MARU;9;10;25;2;JP;2008-09-01;2013-12-01;JP-JCCX-C15600;10.3;;2.0;;17.9;;2.2;TH1;HY1;ST1;BM1;
JCGJ;21;SHINZAN MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JCGJ-S52560;;;33.0;;38.0;;12.5;TH1;HY1;ST1;BM1;
JCIR;29;SENSHU MARU;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JCIR-S52560;;;38.0;;49.1;;9.5;TH1;HY1;ST1;BM1;
JCMO;4;OYASHIO-MARU;MSNG;40;25;5;JP;2007-09-01;2012-12-01;JP-JCMO-O25600;;;4.5;;14.0;;2.0;TH1;;ST1;BM1;
JCOY;22;YOKOSUKA;10;10;25;1;JP;2010-09-01;2015-12-01;JP-JCOY-Y22200;12.0;;12.0;;30.0;12.0;4.7;TH1;HY1;ST1;BM1;AN1
JDAI;6;SHONAN MARU;MSNG;10;18;5;JP;2006-03-01;2011-06-01;JP-JDAI-S55600;;;7.0;;15.0;;3.0;TH1;HY1;ST1;BM1;
JDRA;8;SHOHO MARU;MSNG;10;1;5;JP;2005-12-01;2011-03-01;JP-JDRA-S56000;;;19.0;;31.0;;13.0;TH1;HY1;ST1;BM1;
JDSS;26;HAKUHO MARU;10;10;25;4;JP;2010-09-01;2015-12-01;JP-JDSS-H25600;14.6;;10.6;;24.0;12.2;3.0;TH1;HY1;ST1;BM1;AN1
JDVA;22;OSHORO MARU;10;10;18;4;JP;2010-09-01;2015-12-01;JP-JDVA-O26560;10.5;;9.0;;15.0;9.0;4.0;TH1;HY1;ST1;BM1;AN1
JDWX;19;KOFU MARU;9;10;25;2;JP;2008-09-01;2013-12-01;JP-JDWX-K15600;10.0;;2.1;;18.0;;2.2;TH1;HY1;ST1;BM1;
JEDY;6;KASHIMA MARU;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JEDY-K25560;;;6.9;;11.8;;3.5;TH1;;ST1;BM1;
JEGI;10;AICHI MARU;MSNG;40;8;5;JP;2007-09-01;2012-12-01;JP-JEGI-A25600;;;6.5;;6.5;;6.5;TH1;HY1;ST1;BM1;
JEPJ;11;KINKOU MARU;MSNG;10;14;5;JP;2010-09-01;2015-12-01;JP-JEPJ-K52560;;;20.0;;38.1;;14.9;TH1;HY1;ST1;BM1;
JFCL;23;SHINYO MARU;10;10;18;4;JP;2010-09-01;2015-12-01;JP-JFCL-S55600;7.0;;7.0;;14.0;;0.0;TH1;HY1;ST1;BM1;AN1
JFCX;13;OCEAN CHAMPION;MSNG;10;1;5;JP;2008-09-01;2013-12-01;JP-JFCX-O25251;;;22.5;;35.5;;17.0;TH1;HY1;ST1;BM1;
JFFP;11;GINGA MARU;10;10;18;1;JP;2010-09-01;2015-12-01;JP-JFFP-G52560;19.25;;9.25;;20.2;18.25;6.0;TH1;HY1;ST1;BM1;AN1
JFIW;24;WAKABA MARU;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JFIW-W21560;;;36.8;;52.0;;7.0;TH1;HY1;ST1;BM1;
JFKD;8;MUSASHI GLORIA;MSNG;OT;10;5;JP;2007-12-01;2013-06-01;JP-JFKD-M22246;;;26.6;;36.0;;0.7;TH1;HY1;ST1;BM1;
JFMC;21;NIPPON MARU;9;10;18;4;JP;2010-09-01;2015-12-01;JP-JFMC-N15600;10.5;;7.0;;40.0;7.0;6.0;TH1;HY1;ST1;BM1;AN1
JFRO;17;KOJIMA;MSNG;10;3;5;JP;2010-09-01;2015-12-01;JP-JFRO-K25000;;;12.0;;19.0;;5.0;TH1;HY1;ST1;BM1;
JFSA;13;SURYA SATSUMA;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JFSA-S62325;;;25.0;;38.0;;7.0;TH1;HY1;ST1;BM1;
JFVV;19;ATAGOSAN MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JFVV-A32256;;;23.0;;32.0;;23.0;TH1;HY1;ST1;BM1;
JFYD;24;NORTHWEST SWALLOW;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JFYD-N63232;;;41.5;;59.0;;11.0;TH1;HY1;ST1;BM1;
JGAC;30;BISHU MARU;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JGAC-B25600;;;39.0;;35.6;;9.5;TH1;HY1;ST1;BM1;
JGAW;10;BOSEI MARU;10;10;25;4;JP;2010-09-01;2015-12-01;JP-JGAW-B25600;10.0;;10.0;;25.4;10.0;3.0;TH1;HY1;ST1;BM1;AN1
JGES;18;LNG VESTA;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JGES-L52123;;;41.0;;56.0;;7.0;TH1;HY1;ST1;BM1;
JGPN;20;CALIFORNIA MERCURY;MSNG;OT;4;5;JP;2007-12-01;2013-06-01;JP-JGPN-C41655;;;26.5;;36.0;;5.5;TH1;HY1;ST1;BM1;
JGPU;12;HOKURIKU MARU;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JGPU-H26256;;;21.0;;31.3;;21.0;TH1;HY1;ST1;BM1;
JGQB;12;NICHIHO MARU;MSNG;10;1;5;JP;2008-09-01;2013-12-01;JP-JGQB-N25600;;;24.0;;34.0;;24.0;TH1;HY1;ST1;BM1;
JGQH;16;RYOFU MARU;9;35;25;2;JP;2010-09-01;2015-12-01;JP-JGQH-R15600;12.8;;3.0;;20.0;2.3;3.0;TH1;HY1;ST1;BM1;AN1
JGQU;19;ASAHI MARU;11;10;1;4;JP;2010-09-01;2015-12-01;JP-JGQU-A25600;18.5;;18.5;;31.3;18.1;10.87;TH1;HY1;ST1;BM1;AN1
JH3304;14;TOBA MARU;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JH3304-T15600;;;6.0;;14.0;;2.0;TH1;HY1;ST1;BM1;
JHHU;15;AL KHOR;MSNG;10;10;5;JP;2008-09-01;2013-12-01;JP-JHHU-A42600;;;41.3;;58.4;;11.3;TH1;HY1;ST1;BM1;
JHIA;13;MURORAN MARU;MSNG;10;14;5;JP;2010-09-01;2015-12-01;JP-JHIA-M66560;;;26.9;;39.7;;15.0;TH1;HY1;ST1;BM1;
JHJH;11;TAKAYAMA;MSNG;10;14;5;JP;2008-09-01;2013-12-01;JP-JHJH-T25000;;;26.6;;43.5;;14.5;TH1;HY1;ST1;BM1;
JHPO;19;KOYO MARU;MSNG;10;MSNG;0;JP;2007-09-01;2012-12-01;JP-JHPO-K56000;13.7;;11.0;;16.8;12.0;13.7;TH1;HY1;ST1;BM1;
JHQA;1;SHIROCHIDORI;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JHQA-S62360;;;7.0;;8.0;;4.0;TH1;;ST1;BM1;
JIFH;19;TENYO MARU;11;10;18;1;JP;2010-09-01;2015-12-01;JP-JIFH-T55600;10.0;;7.0;;13.0;7.0;2.0;TH1;HY1;ST1;BM1;AN1
JIJQ;7;KAGAWA MARU;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JIJQ-K25600;;;6.0;;13.5;;2.0;TH1;HY1;ST1;BM1;
JIJY;6;ASHU-MARU;MSNG;10;18;5;JP;2008-09-01;2013-12-01;JP-JIJY-A25600;;;10.0;;10.0;;0.4;TH1;HY1;ST1;BM1;
JIQR;1;SATSUMASEIUN MARU;MSNG;10;25;5;JP;2010-09-01;2015-12-01;JP-JIQR-S32525;;;9.7;;11.4;;4.0;TH1;HY1;ST1;BM1;
JIQU;13;TAKAMATSU MARU;MSNG;10;14;5;JP;2006-03-01;2011-09-01;JP-JIQU-T25325;;;25.5;;39.3;;19.9;TH1;HY1;ST1;BM1;
JIQY;19;TANSEI MARU;MSNG;10;25;5;JP;2010-09-01;2015-12-01;JP-JIQY-T52560;;;6.5;;16.5;;2.0;TH1;HY1;ST1;BM1;
JIUW;2;YAIZU;MSNG;OT;18;5;JP;2008-09-01;2013-12-01;JP-JIUW-Y20000;;;6.0;;13.0;;3.3;TH1;HY1;ST1;BM1;
JIVB;19;SEIFU MARU;9;10;25;2;JP;2008-09-01;2013-12-01;JP-JIVB-S15600;10.3;;1.9;;17.8;;2.3;TH1;HY1;ST1;BM1;
JIVN;4;HUKUI MARU;MSNG;10;25;5;JP;2008-03-01;2013-09-01;JP-JIVN-H25600;;;6.0;;8.0;;2.0;TH1;;ST1;BM1;
JJKV;29;ECHIGO MARU;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JJKV-E22560;;;30.0;;48.0;;8.0;TH1;HY1;ST1;BM1;
JJWR;10;OYAMA MARU;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JJWR-O55600;;;8.0;;11.0;;4.0;TH1;HY1;ST1;BM1;
JKCF;1;WEST GATE BRIDGE;MSNG;10;4;5;JP;2006-03-01;2011-09-01;JP-JKCF-W23231;;;29.0;;38.5;;10.5;TH1;HY1;ST1;BM1;
JKES;4;MACKINAC BRIDGE;MSNG;40;MSNG;MSNG;US;2006-12-01;2012-03-01;US-JKES-M25216;;;;;;;;;;;;
JKHH;23;WASHINGTON HIGHWAY;MSNG;10;23;5;JP;2008-09-01;2013-12-01;JP-JKHH-W25235;;;28.0;;38.0;;3.5;TH1;HY1;ST1;BM1;
JKLS;17;HENRY HUDSON BRIDGE;MSNG;10;4;5;JP;2008-09-01;2013-12-01;JP-JKLS-H56325;;;27.0;;39.0;;11.0;TH1;HY1;ST1;BM1;
JKPP;20;KENTUCKY HIGHWAY;MSNG;10;23;5;JP;2008-09-01;2013-12-01;JP-JKPP-K53220;;;30.0;;37.0;;6.0;TH1;HY1;ST1;BM1;
JKRK;11;HUMBER BRIDGE;MSNG;10;4;5;JP;2005-12-01;2011-03-01;JP-JKRK-H51616;;;31.0;;42.2;;12.0;TH1;HY1;ST1;BM1;
JKYS;19;HAKUREI MARU NO2;MSNG;10;25;5;JP;2010-09-01;2015-12-01;JP-JKYS-H26565;;;10.0;;26.0;;5.0;TH1;HY1;ST1;BM1;
JLLY;18;SEIUN MARU;9;10;18;4;JP;2010-09-01;2015-12-01;JP-JLLY-S56000;18.6;;16.0;;26.0;16.0;4.0;TH1;HY1;ST1;BM1;
JLMB;16;BROOG;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JLMB-B62000;;;42.0;;58.4;;;TH1;HY1;ST1;BM1;
JLOJ;15;SHOYO MARU;MSNG;10;25;5;JP;2010-09-01;2015-12-01;JP-JLOJ-S56000;;;10.8;;16.9;;5.3;;HY1;ST1;BM1;
JLOV;4;WAKATAKE MARU;10;10;8;4;JP;2010-09-01;2015-12-01;JP-JLOV-W23256;8.0;;7.0;;12.5;6.6;4.0;TH1;;ST1;BM1;AN1
JLPN;1;KINSEIMARU;MSNG;OT;25;5;JP;2010-09-01;2015-12-01;JP-JLPN-K52560;;;4.0;;10.0;;1.5;;;ST1;BM1;
JLPY;23;TAISEI MARU;11;10;18;4;JP;2010-09-01;2015-12-01;JP-JLPY-T25600;15.5;;13.0;;25.2;13.3;1.0;TH1;HY1;ST1;BM1;AN1
JLRE;4;HOKUHO MARU;MSNG;10;8;4;JP;2010-09-01;2015-12-01;JP-JLRE-H25600;9.6;;9.6;;15.5;6.6;4.0;TH1;;ST1;BM1;AN1
JLSC;5;KOYO MARU;MSNG;10;18;5;JP;2006-03-01;2011-09-01;JP-JLSC-K56000;;;16.0;;27.0;;4.5;TH1;HY1;ST1;BM1;
JLSI;8;HAKUOU MARU;MSNG;10;3;5;JP;2010-09-01;2015-12-01;JP-JLSI-H25600;;;7.0;;12.6;;2.2;TH1;HY1;ST1;BM1;
JLVC;18;KAGOSHIMA MARU;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JLVC-K22556;;;7.0;;17.0;;;TH1;HY1;ST1;BM1;
JLXU;1;HOKUYOMARU;MSNG;OT;25;5;JP;2010-09-01;2015-12-01;JP-JLXU-H25600;;;5.0;;10.0;;2.0;TH1;;ST1;BM1;
JM6574;2;NANSEI MARU;MSNG;10;18;5;JP;2005-12-01;2011-03-01;JP-JM6574-N52560;;;8.0;;13.0;;3.0;TH1;HY1;ST1;BM1;
JMER;18;KENRYU MARU;MSNG;10;1;5;JP;2008-09-01;2013-12-01;JP-JMER-K56560;;;24.0;;37.0;;16.0;TH1;HY1;ST1;BM1;
JMFG;17;SEIYO MARU;MSNG;10;18;5;JP;2010-09-01;2015-12-01;JP-JMFG-S56000;;;6.0;;11.4;;1.0;TH1;;ST1;BM1;
JMID;5;OMI MARU;MSNG;OT;18;5;JP;2008-09-01;2013-12-01;JP-JMID-O55600;;;7.0;;10.0;;2.0;TH1;HY1;ST1;BM1;
JMLQ;23;NORTHWEST SWIFT;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JMLQ-N63232;;;41.1;;55.6;;6.4;TH1;HY1;ST1;BM1;
JMMU;25;KAIWO MARU;9;10;18;1;JP;2010-09-01;2015-12-01;JP-JMMU-K56000;11.0;;9.0;;41.0;9.0;0.0;TH1;HY1;ST1;BM1;AN1
JMTQ;12;AL RAYYAN;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JMTQ-A46500;;;39.5;;57.9;;11.2;TH1;HY1;ST1;BM1;
JMUT;14;ZEKREET;MSNG;10;10;5;JP;2010-09-01;2015-12-01;JP-JMUT-Z26300;;;41.0;;58.4;;9.8;TH1;HY1;ST1;BM1;
JMVS;11;INDIANA HIGHWAY;MSNG;10;23;5;JP;2010-09-01;2015-12-01;JP-JMVS-I53520;;;29.0;;35.0;;2.6;TH1;HY1;ST1;BM1;
JMVY;9;TEXAS HIGHWAY;MSNG;10;23;5;JP;2010-09-01;2015-12-01;JP-JMVY-T22200;;;26.0;;35.4;;1.6;TH1;HY1;ST1;BM1;
JMYF;11;NICHIYUH MARU;MSNG;10;10;5;JP;2008-09-01;2013-12-01;JP-JMYF-N25600;;;23.0;;36.0;;29.0;TH1;HY1;ST1;BM1;
JNAU;11;TAKASAGO MARU;MSNG;10;14;5;JP;2008-09-01;2013-12-01;JP-JNAU-T22256;;;27.1;;44.5;;27.1;TH1;HY1;ST1;BM1;
JNAV;6;SANKO SINCERE;MSNG;10;9;5;JP;2010-09-01;2015-12-01;JP-JNAV-S52252;;;18.8;;29.0;;8.0;TH1;HY1;ST1;BM1;
JNCI;14;DOHA;MSNG;10;10;5;JP;2008-09-01;2013-12-01;JP-JNCI-D00000;;;40.5;;57.6;;11.3;TH1;HY1;ST1;BM1;
JNCJ;10;HAGOROMO MARU;MSNG;10;9;5;JP;2010-09-01;2015-12-01;JP-JNCJ-H26556;;;14.9;;27.8;;6.5;TH1;HY1;ST1;BM1;
JNDU;12;NSS CONFIDENCE;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JNDU-N25135;;;22.0;;32.0;;14.0;TH1;HY1;ST1;BM1;
JNIQ;7;OCEAN CASTLE;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-JNIQ-O25223;;;21.0;;35.0;;5.0;TH1;HY1;ST1;BM1;
